state,wave_id,onset_week,peak_week,end_week,wave_end_censored,wave_order,is_recurrence,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,candidate_wave,major_epidemic_primary,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,wave_definition_stable,major_wave_definition_stable,reason_not_major,reason_re6_not_eligible,Re_early_4_q025,Re_early_4_median,Re_early_4_q975,re4_fit_status,re4_fit_reason,re4_fit_pass,re4_divergences,re4_treedepth_hits,re4_rhat,re4_bulk_ess,re4_tail_ess,re4_min_bfmi,re4_bfmi_by_chain,re4_elapsed_seconds,re4_ppc_mean_abs_error,re4_ppc_all_weeks_95_coverage,Re_early_6_q025,Re_early_6_median,Re_early_6_q975,re6_fit_status,re6_fit_reason,re6_fit_pass,re6_divergences,re6_treedepth_hits,re6_rhat,re6_bulk_ess,re6_tail_ess,re6_min_bfmi,re6_bfmi_by_chain,re6_elapsed_seconds,re6_ppc_mean_abs_error,re6_ppc_all_weeks_95_coverage,Re_early_8_q025,Re_early_8_median,Re_early_8_q975,re8_fit_status,re8_fit_reason,re8_fit_pass,re8_divergences,re8_treedepth_hits,re8_rhat,re8_bulk_ess,re8_tail_ess,re8_min_bfmi,re8_bfmi_by_chain,re8_elapsed_seconds,re8_ppc_mean_abs_error,re8_ppc_all_weeks_95_coverage,weeks_since_previous_wave,previous_wave_total_cases,preceding_trough_ratio,re6_analysis_usable,calendar_year
PI,PI_wave_08,2022-02-13,2022-04-24,2022-12-11,FALSE,6,TRUE,26.06460507,25.14117335,875,2021-10-24,0,0,16,44,10,9343,278.3104059,456,1247,2405,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.8058764233970248,2.6104612915454997,3.96148909379143,fitted,NA,TRUE,0,0,0.9997182484866979,14534.694963971964,5820.9618614932015,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,32.280812499999996,1,1.8792230696434544,2.628016278395216,3.872422103039903,fitted,NA,TRUE,0,0,0.9999164655443278,14098.533402392353,5308.609796237486,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,31.0969375,1,1.7976057522067097,2.412160532273276,3.3331467108415502,fitted,NA,TRUE,0,0,0.9996575534945902,17294.242506785977,5428.389360243248,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,88.51971875000001,1,112,237,0,TRUE,2022
PI,PI_wave_09,2023-01-08,2023-04-23,2023-10-01,FALSE,7,TRUE,7.902834355,6.664921705,266,2022-12-11,0.168799347,0.025326531,29,39,15,3425,101.7564198,165,316,553,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.597609008348381,2.369677995565981,3.654144389925577,fitted,NA,TRUE,0,0,0.9997235924443498,14819.30639852322,5602.371522603109,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,8.488687500000001,1,1.4912225446254666,2.1136904323546313,3.066140795909969,fitted,NA,TRUE,0,0,0.9996123626403568,15958.709134757073,5101.588727928933,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,16.157833333333336,1,1.4682807706783887,2.0082801386200977,2.8335248714615044,fitted,NA,TRUE,0,0,0.9997313166981832,14599.164885104186,5704.343719636125,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,18.7605625,1,28,9343,0.025326531,TRUE,2023
PI,PI_wave_10,2023-11-26,2024-03-03,2024-12-29,FALSE,8,TRUE,1.184958375,1.13558511,40,2023-10-01,0.07922641,0.069767038,25,58,14,605,17.92524564,23,32,43,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.8317163137568839,1.432926503555326,2.450110921934612,fitted,NA,TRUE,0,0,0.9997544510560481,14401.473408785228,5777.769402810923,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,2.93715625,1,0.7833962783969165,1.2794400258031309,2.1054975935523252,fitted,NA,TRUE,0,0,0.9996138884775911,15243.077292467837,4893.764944782618,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,2.5090208333333335,1,0.8190497003392906,1.257783126812507,1.9239034312915564,fitted,NA,TRUE,0,0,0.9995954798740152,15731.718076085614,5230.667924642694,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,2.3325468750000002,1,56,3425,0.069767038,TRUE,2023
PI,PI_wave_11,2025-01-05,2025-05-11,2025-08-24,FALSE,9,TRUE,0.59092103,0.679559185,20,2024-12-29,0.009874653,0.014530969,30,34,18,422,12.46843374,21,37,64,3,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.7265406555795675,3.0407716532357933,5.3869868269308645,fitted,NA,TRUE,0,0,0.9996135777076545,16594.086989956017,5845.943571980096,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.47259375,1,1.3790855702708862,2.249155266105163,3.675436388271516,fitted,NA,TRUE,0,0,0.9999748256619878,16200.344642348397,5472.776141647882,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.657541666666666,0.8333333333333334,1.3718099985789212,2.077799862316757,3.203317620065543,fitted,NA,TRUE,0,0,0.9999222824092979,14702.554055106328,5152.334444144644,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,4.5061875,0.875,7,605,0.014530969,TRUE,2025
PR,PR_wave_17,2023-01-22,2023-03-26,2023-11-05,FALSE,1,FALSE,1.089003767,1.213785449,128,2022-11-27,0,0,4,42,9,1587,13.50194515,40,105,282,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.2337056311023986,2.0037223347346758,3.31563449207191,fitted,NA,TRUE,0,0,0.9999356977519014,14347.057541347462,5029.961324235254,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,2.8884062499999996,1,1.580632186384457,2.343476213922807,3.561796488253162,fitted,NA,TRUE,0,0,0.999547542853736,18119.506672724187,6270.006290272115,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,8.133125,1,1.8830074067822984,2.6454287158712244,3.792595464997905,fitted,NA,TRUE,0,0,0.999612421837382,17135.22826183476,5724.537516827001,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,12.08421875,1,NA,NA,0,TRUE,2023
PR,PR_wave_19,2024-12-01,2025-03-23,2025-12-28,FALSE,2,TRUE,4.280698072,4.476931775,509,2024-09-22,0.002818966,0.020833333,18,57,16,6230,52.40335351,126,262,426,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.4081586577692768,2.1214951142198615,3.3212888446128153,fitted,NA,TRUE,0,0,1.0003442115263506,14051.414057211145,5235.433052354609,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,31.401843749999998,0.5,1.5306553456008327,2.1906193612123026,3.2464275761970263,fitted,NA,TRUE,0,0,0.9997812625242944,13196.472074422849,5145.485940597268,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,22.250104166666667,0.6666666666666666,1.4695056222972973,2.0190678731347536,2.8406872398716074,fitted,NA,TRUE,0,0,0.9996983114695127,18179.991816199115,5328.894895065915,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,24.155781249999997,0.875,392,1587,0.020833333,TRUE,2024
RJ,RJ_wave_04,2015-12-06,2016-04-17,2016-09-11,FALSE,1,FALSE,0.616062438,0.61215093,105,2015-08-02,0,0,14,41,19,1314,7.710227362,26,38,65,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,1.27887641080527,2.1870933562988526,3.815324704653251,fitted,NA,TRUE,0,0,0.9997043565465189,15712.395613729976,5652.68452274157,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,5.81465625,0.75,1.106719491458759,1.7907344032820705,2.9641901412356786,fitted,NA,TRUE,0,0,0.9997714563898791,17404.738905685503,5858.849139473565,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.4796458333333335,0.8333333333333334,1.2722572682819226,1.9122068538276484,2.8952482197125566,fitted,NA,TRUE,0,0,0.9997502230205769,16729.689049049626,5340.239828016181,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,4.018390625,0.875,NA,NA,0,TRUE,2015
RJ,RJ_wave_05,2016-12-04,2017-01-29,2017-10-29,FALSE,2,TRUE,0.806998761,0.890817473,138,2016-09-11,0.03129206,0.051118211,28,48,8,3725,21.78432427,62,313,630,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.8553449685600957,1.3245808789146016,2.107010995788141,fitted,NA,TRUE,0,0,1.0001869146286027,15284.673239922366,5478.888656032161,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,4.188437500000001,1,1.9813716899667455,2.8136932364933,4.151052820508581,fitted,NA,TRUE,0,0,0.9997210387176042,15767.920424664931,6192.4108213565505,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,32.10460416666667,0.8333333333333334,1.8725536419879192,2.537688818797947,3.5297604124448365,fitted,NA,TRUE,0,0,0.9996075533433798,15620.276660996991,5939.157322714614,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,45.612437500000006,0.875,84,1314,0.051118211,TRUE,2016
RJ,RJ_wave_06,2017-12-31,2018-05-06,2018-09-09,FALSE,3,TRUE,8.058805723,8.463106638,1382,2017-10-29,0.134499794,0.150984683,16,37,18,27994,163.2423681,714,1238,1981,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.4135677872223855,2.038313671469968,3.0613566446314855,fitted,NA,TRUE,0,0,1.0000399963676776,14735.818265685424,5758.7847883272425,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,34.742625000000004,1,1.262434719281696,1.8000551227484034,2.655080127082135,fitted,NA,TRUE,0,0,0.9997410469132141,14561.353148722892,5304.30181293731,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,58.9495625,1,1.261738385334174,1.7264859488405335,2.4316559403985787,fitted,NA,TRUE,0,0,0.9999573551726006,15458.519147035746,5168.082120459495,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,57.0821875,1,63,3725,0.150984683,TRUE,2017
RJ,RJ_wave_07,2018-12-30,2019-05-05,2020-12-20,FALSE,4,TRUE,33.2152315,31.49369262,5711,2018-09-09,1.315921726,0.155489205,20,104,18,81292,472.7812533,3436,4924,6488,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.2447365615552417,1.8071733924602418,2.725939689615548,fitted,NA,TRUE,0,0,0.99971761763909,14412.991727313001,5548.841354601441,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,301.05215624999994,1,1.0816079289492058,1.5210606445803867,2.225350018678889,fitted,NA,TRUE,0,0,0.9997204592135026,16591.65933373038,5821.221104278374,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,345.8709791666667,1,1.023727129364608,1.3990588530435293,1.963014457913692,fitted,NA,TRUE,0,0,0.9997914541694513,15483.143085300891,5558.858404785383,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,303.43892187499995,1,112,27994,0.155489205,TRUE,2018
RJ,RJ_wave_10,2023-01-29,2024-04-07,2024-10-20,FALSE,5,TRUE,1.144039909,1.002728719,197,2022-10-23,0.027113245,0.2,3,91,62,4476,25.9954553,51,88,134,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.6719258020561292,1.0465651209083475,1.6776876408094168,fitted,NA,TRUE,0,0,0.9998229284910888,14627.681151447094,5486.324216503732,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,2.69559375,1,0.7748620570879136,1.159856998096124,1.7668143777172278,fitted,NA,TRUE,0,0,0.9998174676510462,18183.440469706587,5420.032174438072,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,3.0904583333333333,1,0.8505479925019132,1.2099969512474409,1.7432127271778104,fitted,NA,TRUE,0,0,0.9997118902747187,14112.247105960794,5438.9354742400565,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,2.8485312499999997,1,770,81292,0.2,TRUE,2023
RJ,RJ_wave_11,2024-11-03,2025-02-09,2025-12-28,FALSE,6,TRUE,0.53415246,0.578665165,92,2024-10-20,0.060008862,0.103702219,15,61,14,1836,10.66020078,137,220,245,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.3758306564057117,2.01654414055195,3.0873260152191366,fitted,NA,TRUE,0,0,0.9996947312331843,16465.224837555186,5915.610266315632,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,7.843593749999999,1,1.1966236875019838,1.7280692722759765,2.5846316065683808,fitted,NA,TRUE,0,0,0.9996104672197044,15765.975714095655,5201.5273483456585,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,13.54275,1,0.9917717366917956,1.3702627584821794,1.9510660964447366,fitted,NA,TRUE,0,0,0.9999405453870768,14810.159468677964,5526.151524943178,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,17.878828125000002,0.875,14,4476,0.103702219,TRUE,2024
RN,RN_wave_03,2016-01-24,2016-05-08,2016-12-18,FALSE,1,FALSE,5.355620694,6.163451748,179,2015-07-26,0,0,12,48,15,3561,106.5439402,182,352,614,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.495419461425898,3.658608227083895,5.579136567877315,fitted,NA,TRUE,0,0,0.9999255966017467,14511.718043526049,5888.3999975634115,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,18.50996875,1,2.0301429457351756,2.9159730165952746,4.33699736599314,fitted,NA,TRUE,0,0,0.9996826717273812,16670.41751932589,5344.947245550893,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,42.210875,1,1.865533881184669,2.576270867948228,3.64879625950911,fitted,NA,TRUE,0,0,0.9999402588090126,14868.520134662638,5391.848534626135,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,55.2945,0.875,NA,NA,0,TRUE,2016
RN,RN_wave_04,2016-12-25,2017-06-18,2018-01-21,FALSE,2,TRUE,1.309829046,1.091524205,44,2016-12-18,0.059839337,0.054821814,18,57,25,917,27.29689276,31,42,61,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.2181786530879426,2.0053543413427293,3.3498504766819375,fitted,NA,TRUE,0,0,1.0001246263255033,12989.621444253055,5722.2858679558085,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.55721875,1,0.9422771248406527,1.5072496069895365,2.447423971654636,fitted,NA,TRUE,0,0,0.9998453759736273,14283.051215466185,5630.653654848462,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.808541666666667,1,0.98645945441838645,1.4768741436404809,2.230829904237576,fitted,NA,TRUE,0,0,0.9996362744141823,16049.417226208121,5195.593074744473,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,4.07034375,1,7,3561,0.054821814,TRUE,2016
RN,RN_wave_05,2018-02-18,2018-07-15,2018-10-28,FALSE,3,TRUE,3.643892732,3.081014993,123,2018-01-21,0.059250288,0.054282157,13,37,21,1216,36.0241753,83,106,124,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.139458993973666,3.3013422405026454,5.20784470931176,fitted,NA,TRUE,0,0,0.9997203564688639,17639.528138194044,6136.710677850411,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,8.3306875,1,1.4848215287642648,2.256803429779369,3.506484764704448,fitted,NA,TRUE,0,0,0.999858812472174,15678.581168158538,5360.300826159476,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,18.421145833333334,0.6666666666666666,1.2301999550924219,1.7863885685167196,2.6597227635866085,fitted,NA,TRUE,0,0,0.9997869994506817,19079.458418755014,5286.188581665014,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,17.1083125,0.75,28,917,0.054282157,TRUE,2018
RN,RN_wave_06,2019-03-03,2019-07-07,2019-12-08,FALSE,4,TRUE,10.6708045,11.36843537,362,2018-10-28,0.108625529,0.03525641,28,41,18,6393,188.4487657,210,335,437,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.9096399963249189,2.829188166072467,4.411439541742187,fitted,NA,TRUE,0,0,0.9997095612221605,13359.317264640425,5174.570593672639,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,27.803187500000003,1,1.5612882004446016,2.2526398841878477,3.3423851323371947,fitted,NA,TRUE,0,0,0.9999157123021498,15911.392568026087,5565.778753740529,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,42.703270833333335,1,1.3663026725244258,1.8988753786495924,2.733673001161406,fitted,NA,TRUE,0,0,0.9997199895476788,15981.293119970249,5456.550110531678,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,42.62725,0.875,126,1216,0.03525641,TRUE,2019
RN,RN_wave_07,2020-01-19,2020-06-21,2020-12-13,FALSE,5,TRUE,4.9301300790000004,5.106206153,168,2019-12-08,0.412683047,0.080819895,20,48,22,3274,96.07884452,121,194,345,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.9715422962005325,1.4477069419312245,2.2165280197442034,fitted,NA,TRUE,0,0,0.9995927564002546,17229.51764627181,6331.360961185558,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.299156250000001,1,0.9373767614570924,1.3513830149852566,2.0296453486154653,fitted,NA,TRUE,0,0,0.9998648796313554,14020.663600798665,5352.1164121574575,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.674874999999999,1,1.0937752391559974,1.516216357365923,2.143885963621961,fitted,NA,TRUE,0,0,1.0002468247863754,13546.507486353908,5061.346192718051,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,9.082453124999999,1,42,6393,0.080819895,TRUE,2020
RN,RN_wave_08,2021-02-21,2021-04-25,2021-10-17,FALSE,6,TRUE,6.053725498,6.443659507,207,2020-12-13,0.156512066,0.030651341,28,35,9,2880,84.22574606,179,356,553,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.5726625749640701,2.3286098150629475,3.522603472531339,fitted,NA,TRUE,0,0,0.9997239337310289,18519.25648107638,5882.596230551755,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,16.2545,1,1.4496540442028287,2.084178939458636,3.1026964937129513,fitted,NA,TRUE,0,0,0.9998290772755629,15679.464635486884,5214.300841671212,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,20.743020833333333,1,1.350186430984859,1.8684629986019292,2.6619304419936083,fitted,NA,TRUE,0,0,0.9996446713722354,15254.383171044685,5693.46042677308,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,27.36084375,1,70,3274,0.030651341,TRUE,2021
RN,RN_wave_09,2021-11-28,2022-04-24,2022-12-18,FALSE,7,TRUE,7.205462149,6.378924655,247,2021-10-17,0.711629567,0.111559488,32,56,21,5010,146.1651001,172,228,311,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.8537061394280994,1.2712156101328027,1.9195683273538073,fitted,NA,TRUE,0,0,0.9998026253267277,14300.81261098945,5130.3038919618675,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.0847812500000007,1,0.7488035303328928,1.0802203931334948,1.599858040681136,fitted,NA,TRUE,0,0,0.9998664316717575,16238.376118803251,5348.756816161322,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,8.918041666666666,1,0.8009664440418153,1.110574094551882,1.578871503151523,fitted,NA,TRUE,0,0,0.9996715689146519,14554.674140423334,5155.16690708119,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,9.13928125,1,42,2880,0.111559488,TRUE,2021
RN,RN_wave_10,2022-12-25,2023-04-16,2023-09-03,FALSE,8,TRUE,1.28045519,1.222252682,44,2022-12-18,0.106963676,0.087513554,8,37,16,556,16.18036806,40,46,51,4,6,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.9608606847782135,1.5394441556885725,2.5018013968236037,fitted,NA,TRUE,0,0,0.9998005374947602,14029.981491017761,4702.763686267644,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,8.637218749999999,1,0.7211065244539874,1.1174417478121537,1.7653439267238527,fitted,NA,TRUE,0,0,0.9997078429163685,17351.587771462815,5148.762883102086,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,8.495833333333334,0.6666666666666666,0.6523940124984587,0.9875731527152646,1.5088735939744784,fitted,NA,TRUE,0,0,0.9999945219946684,15907.394370856167,5638.411843894751,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,6.45171875,0.875,7,5010,0.087513554,TRUE,2022
RN,RN_wave_11,2023-09-10,2024-03-10,2024-12-15,FALSE,9,TRUE,2.176391607,1.857187504,75,2023-09-03,0.20370878,0.166666667,5,67,26,1250,36.28336549,46,63,77,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.8361006288136584,1.3346028972359152,2.160842915020923,fitted,NA,TRUE,0,0,0.9996812835676849,16322.603717652384,5875.355069044363,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.834,1,0.7416665445871912,1.13093721289113,1.7532783798556273,fitted,NA,TRUE,0,0,0.9998163768404286,16067.486899863978,5724.599114718202,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.295770833333333,1,0.7093146245837026,1.039740131482601,1.5540681409903756,fitted,NA,TRUE,0,0,0.9997538395061624,18251.148122563947,5839.921963100639,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,3.67828125,1,7,556,0.166666667,TRUE,2023
RN,RN_wave_12,2025-01-12,2025-08-03,2025-12-28,FALSE,10,TRUE,1.852261322,1.929438877,64,2024-12-15,0.048364258,0.026041667,34,51,29,1235,35.74285519,32,47,62,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.046794107799015,1.7086279886617362,2.830953484400581,fitted,NA,TRUE,0,0,0.9996374412331037,14749.910496308437,5471.808338839213,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,2.2910625,1,0.8938950356257768,1.4034272648218162,2.2432996263445473,fitted,NA,TRUE,0,0,0.9997280113949825,15713.81375790536,5545.406218651012,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,3.2006875,1,0.869366528964937,1.2733318939458593,1.907673112748112,fitted,NA,TRUE,0,0,0.9996377793491246,15728.03047390828,5421.763293341556,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,2.885171875,1,28,1250,0.026041667,TRUE,2025
RO,RO_wave_19,2023-12-31,2024-03-03,2024-06-02,FALSE,1,FALSE,1.03079382,0.839906076,18,2023-11-12,0,0,4,23,9,146,8.361079727,11,26,52,4,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5536417765948882,2.4021705798503605,3.745378480503213,fitted,NA,TRUE,0,0,0.9995927867515308,15601.419564427026,6030.0259180830435,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,1.796109375,1,NA,NA,0,FALSE,2023
RO,RO_wave_22,2025-01-12,2025-05-04,2025-12-28,FALSE,2,TRUE,13.35654556,14.8596326,234,2024-12-15,0,0,6,51,16,4182,238.7054425,123,302,556,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.796515249409966,4.3035980938025,6.743800093781163,fitted,NA,TRUE,0,0,0.9996917535119354,15314.98113664438,5022.103582234396,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,17.227124999999997,0.75,2.480130081352603,3.6366701703536926,5.457795613384501,fitted,NA,TRUE,0,0,0.9996871668727785,16805.687120680064,5901.2479441805945,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,25.286833333333334,0.8333333333333334,2.195160658670326,3.0837935520629682,4.446460431798083,fitted,NA,TRUE,0,0,0.9999086758797444,16376.235412504664,5229.422455123712,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,39.987874999999995,0.875,224,146,0,TRUE,2025
