uf_code,uf_name,year,age_group,age_mid,age_lower,age_upper,population
43,3,2020,55-59,57,55,59,735652
43,3,2020,60-64,62,60,64,644179
43,3,2020,65-69,67,65,69,522572
43,3,2020,70-74,72,70,74,390263
43,3,2020,75-79,77,75,79,260635
43,3,2020,80-84,82,80,84,169594
43,3,2020,85+,87,85,Inf,156464
43,3,2021,<1,0.5,0,0,139283
43,3,2021,1-4,2.5,1,4,563263
43,3,2021,5-9,7,5,9,704971
43,3,2021,10-11,10.5,10,11,263989
43,3,2021,12,12,12,12,132017
43,3,2021,13-17,15,13,17,704418
43,3,2021,18-19,18.5,18,19,302955
43,3,2021,20-24,22,20,24,846967
43,3,2021,25-29,27,25,29,863302
43,3,2021,30-34,32,30,34,848007
43,3,2021,35-39,37,35,39,874753
43,3,2021,40-44,42,40,44,808047
43,3,2021,45-49,47,45,49,731505
43,3,2021,50-54,52,50,54,727445
43,3,2021,55-59,57,55,59,736685
43,3,2021,60-64,62,60,64,659549
43,3,2021,65-69,67,65,69,539533
43,3,2021,70-74,72,70,74,407210
43,3,2021,75-79,77,75,79,273092
43,3,2021,80-84,82,80,84,175369
43,3,2021,85+,87,85,Inf,164270
43,3,2022,<1,0.5,0,0,138033
43,3,2022,1-4,2.5,1,4,560771
43,3,2022,5-9,7,5,9,708380
43,3,2022,10-11,10.5,10,11,269641
43,3,2022,12,12,12,12,130545
43,3,2022,13-17,15,13,17,687505
43,3,2022,18-19,18.5,18,19,295791
43,3,2022,20-24,22,20,24,825698
43,3,2022,25-29,27,25,29,862655
43,3,2022,30-34,32,30,34,846929
43,3,2022,35-39,37,35,39,867786
43,3,2022,40-44,42,40,44,826119
43,3,2022,45-49,47,45,49,739358
43,3,2022,50-54,52,50,54,719788
43,3,2022,55-59,57,55,59,733475
43,3,2022,60-64,62,60,64,674637
43,3,2022,65-69,67,65,69,556033
43,3,2022,70-74,72,70,74,423760
43,3,2022,75-79,77,75,79,287295
43,3,2022,80-84,82,80,84,181178
43,3,2022,85+,87,85,Inf,172529
43,3,2023,<1,0.5,0,0,136540
43,3,2023,1-4,2.5,1,4,556915
43,3,2023,5-9,7,5,9,710196
43,3,2023,10-11,10.5,10,11,274710
43,3,2023,12,12,12,12,132880
43,3,2023,13-17,15,13,17,669446
43,3,2023,18-19,18.5,18,19,294637
43,3,2023,20-24,22,20,24,799735
43,3,2023,25-29,27,25,29,860488
43,3,2023,30-34,32,30,34,847909
43,3,2023,35-39,37,35,39,856801
43,3,2023,40-44,42,40,44,843572
43,3,2023,45-49,47,45,49,750406
43,3,2023,50-54,52,50,54,713469
43,3,2023,55-59,57,55,59,727218
43,3,2023,60-64,62,60,64,688192
43,3,2023,65-69,67,65,69,572100
43,3,2023,70-74,72,70,74,440024
43,3,2023,75-79,77,75,79,302658
43,3,2023,80-84,82,80,84,187509
43,3,2023,85+,87,85,Inf,181100
43,3,2024,<1,0.5,0,0,134969
43,3,2024,1-4,2.5,1,4,552342
43,3,2024,5-9,7,5,9,709221
43,3,2024,10-11,10.5,10,11,278513
43,3,2024,12,12,12,12,136206
43,3,2024,13-17,15,13,17,659713
43,3,2024,18-19,18.5,18,19,288403
43,3,2024,20-24,22,20,24,776318
43,3,2024,25-29,27,25,29,855000
43,3,2024,30-34,32,30,34,849227
43,3,2024,35-39,37,35,39,846491
43,3,2024,40-44,42,40,44,856637
43,3,2024,45-49,47,45,49,763717
43,3,2024,50-54,52,50,54,710118
43,3,2024,55-59,57,55,59,719803
43,3,2024,60-64,62,60,64,698303
43,3,2024,65-69,67,65,69,587889
43,3,2024,70-74,72,70,74,456238
43,3,2024,75-79,77,75,79,318320
43,3,2024,80-84,82,80,84,195071
43,3,2024,85+,87,85,Inf,189786
50,3,2015,<1,0.5,0,0,44394
50,3,2015,1-4,2.5,1,4,170596
50,3,2015,5-9,7,5,9,202598
50,3,2015,10-11,10.5,10,11,83576
50,3,2015,12,12,12,12,41301
50,3,2015,13-17,15,13,17,216349
50,3,2015,18-19,18.5,18,19,91071
50,3,2015,20-24,22,20,24,228593
50,3,2015,25-29,27,25,29,223376
50,3,2015,30-34,32,30,34,220840
50,3,2015,35-39,37,35,39,203313
50,3,2015,40-44,42,40,44,182907
50,3,2015,45-49,47,45,49,168676
50,3,2015,50-54,52,50,54,153227
50,3,2015,55-59,57,55,59,124703
50,3,2015,60-64,62,60,64,97827
50,3,2015,65-69,67,65,69,71883
50,3,2015,70-74,72,70,74,52143
50,3,2015,75-79,77,75,79,36818
50,3,2015,80-84,82,80,84,22063
50,3,2015,85+,87,85,Inf,17674
50,3,2016,<1,0.5,0,0,43520
50,3,2016,1-4,2.5,1,4,173418
50,3,2016,5-9,7,5,9,203452
50,3,2016,10-11,10.5,10,11,82923
50,3,2016,12,12,12,12,41808
50,3,2016,13-17,15,13,17,212350
50,3,2016,18-19,18.5,18,19,90672
50,3,2016,20-24,22,20,24,228706
50,3,2016,25-29,27,25,29,224447
50,3,2016,30-34,32,30,34,222386
50,3,2016,35-39,37,35,39,207439
50,3,2016,40-44,42,40,44,186235
50,3,2016,45-49,47,45,49,170803
50,3,2016,50-54,52,50,54,156497
50,3,2016,55-59,57,55,59,129553
50,3,2016,60-64,62,60,64,101920
50,3,2016,65-69,67,65,69,75314
50,3,2016,70-74,72,70,74,54101
50,3,2016,75-79,77,75,79,38152
50,3,2016,80-84,82,80,84,23159
50,3,2016,85+,87,85,Inf,18599
50,3,2017,<1,0.5,0,0,43403
50,3,2017,1-4,2.5,1,4,174453
50,3,2017,5-9,7,5,9,206912
50,3,2017,10-11,10.5,10,11,80554
50,3,2017,12,12,12,12,41827
50,3,2017,13-17,15,13,17,209551
50,3,2017,18-19,18.5,18,19,89662
50,3,2017,20-24,22,20,24,228497
50,3,2017,25-29,27,25,29,225872
50,3,2017,30-34,32,30,34,223031
50,3,2017,35-39,37,35,39,211529
50,3,2017,40-44,42,40,44,189950
50,3,2017,45-49,47,45,49,172972
50,3,2017,50-54,52,50,54,159071
50,3,2017,55-59,57,55,59,134659
50,3,2017,60-64,62,60,64,105932
50,3,2017,65-69,67,65,69,79024
50,3,2017,70-74,72,70,74,56251
50,3,2017,75-79,77,75,79,39422
50,3,2017,80-84,82,80,84,24373
50,3,2017,85+,87,85,Inf,19589
50,3,2018,<1,0.5,0,0,44156
50,3,2018,1-4,2.5,1,4,175144
50,3,2018,5-9,7,5,9,209807
50,3,2018,10-11,10.5,10,11,79646
50,3,2018,12,12,12,12,41154
50,3,2018,13-17,15,13,17,207678
50,3,2018,18-19,18.5,18,19,88079
50,3,2018,20-24,22,20,24,227825
50,3,2018,25-29,27,25,29,227390
50,3,2018,30-34,32,30,34,223154
50,3,2018,35-39,37,35,39,215350
50,3,2018,40-44,42,40,44,193953
50,3,2018,45-49,47,45,49,175287
50,3,2018,50-54,52,50,54,161172
50,3,2018,55-59,57,55,59,139736
50,3,2018,60-64,62,60,64,109956
50,3,2018,65-69,67,65,69,82928
50,3,2018,70-74,72,70,74,58621
50,3,2018,75-79,77,75,79,40707
50,3,2018,80-84,82,80,84,25637
50,3,2018,85+,87,85,Inf,20643
50,3,2019,<1,0.5,0,0,43988
50,3,2019,1-4,2.5,1,4,175782
50,3,2019,5-9,7,5,9,212344
50,3,2019,10-11,10.5,10,11,81593
50,3,2019,12,12,12,12,39458
50,3,2019,13-17,15,13,17,206870
50,3,2019,18-19,18.5,18,19,85449
50,3,2019,20-24,22,20,24,226483
50,3,2019,25-29,27,25,29,228578
50,3,2019,30-34,32,30,34,223385
50,3,2019,35-39,37,35,39,218534
50,3,2019,40-44,42,40,44,198087
50,3,2019,45-49,47,45,49,177884
50,3,2019,50-54,52,50,54,163138
50,3,2019,55-59,57,55,59,144359
50,3,2019,60-64,62,60,64,114165
50,3,2019,65-69,67,65,69,86890
50,3,2019,70-74,72,70,74,61241
50,3,2019,75-79,77,75,79,42117
50,3,2019,80-84,82,80,84,26870
50,3,2019,85+,87,85,Inf,21771
50,3,2020,<1,0.5,0,0,43808
50,3,2020,1-4,2.5,1,4,175379
50,3,2020,5-9,7,5,9,216099
50,3,2020,10-11,10.5,10,11,82401
50,3,2020,12,12,12,12,40245
50,3,2020,13-17,15,13,17,205581
50,3,2020,18-19,18.5,18,19,82508
50,3,2020,20-24,22,20,24,224389
50,3,2020,25-29,27,25,29,229143
50,3,2020,30-34,32,30,34,224095
50,3,2020,35-39,37,35,39,220896
50,3,2020,40-44,42,40,44,202223
50,3,2020,45-49,47,45,49,180834
50,3,2020,50-54,52,50,54,165221
50,3,2020,55-59,57,55,59,148250
50,3,2020,60-64,62,60,64,118658
50,3,2020,65-69,67,65,69,90812
50,3,2020,70-74,72,70,74,64144
50,3,2020,75-79,77,75,79,43704
50,3,2020,80-84,82,80,84,28029
50,3,2020,85+,87,85,Inf,22975
50,3,2021,<1,0.5,0,0,43581
50,3,2021,1-4,2.5,1,4,175669
50,3,2021,5-9,7,5,9,218034
50,3,2021,10-11,10.5,10,11,82992
50,3,2021,12,12,12,12,41404
50,3,2021,13-17,15,13,17,204527
50,3,2021,18-19,18.5,18,19,81851
50,3,2021,20-24,22,20,24,220692
50,3,2021,25-29,27,25,29,229254
50,3,2021,30-34,32,30,34,225158
50,3,2021,35-39,37,35,39,222440
50,3,2021,40-44,42,40,44,206331
50,3,2021,45-49,47,45,49,184156
50,3,2021,50-54,52,50,54,167360
50,3,2021,55-59,57,55,59,151492
50,3,2021,60-64,62,60,64,123364
50,3,2021,65-69,67,65,69,94709
50,3,2021,70-74,72,70,74,67305
50,3,2021,75-79,77,75,79,45458
50,3,2021,80-84,82,80,84,29145
50,3,2021,85+,87,85,Inf,24266
50,3,2022,<1,0.5,0,0,43280
50,3,2022,1-4,2.5,1,4,175844
50,3,2022,5-9,7,5,9,218939
50,3,2022,10-11,10.5,10,11,84847
50,3,2022,12,12,12,12,41052
50,3,2022,13-17,15,13,17,204126
50,3,2022,18-19,18.5,18,19,82915
50,3,2022,20-24,22,20,24,215859
50,3,2022,25-29,27,25,29,229045
50,3,2022,30-34,32,30,34,226573
50,3,2022,35-39,37,35,39,223087
50,3,2022,40-44,42,40,44,210410
50,3,2022,45-49,47,45,49,187850
50,3,2022,50-54,52,50,54,169545
50,3,2022,55-59,57,55,59,154058
50,3,2022,60-64,62,60,64,128316
50,3,2022,65-69,67,65,69,98536
50,3,2022,70-74,72,70,74,70722
50,3,2022,75-79,77,75,79,47370
50,3,2022,80-84,82,80,84,30224
50,3,2022,85+,87,85,Inf,25681
50,3,2023,<1,0.5,0,0,42949
50,3,2023,1-4,2.5,1,4,174974
50,3,2023,5-9,7,5,9,220364
50,3,2023,10-11,10.5,10,11,85980
50,3,2023,12,12,12,12,41994
50,3,2023,13-17,15,13,17,203358
50,3,2023,18-19,18.5,18,19,83443
50,3,2023,20-24,22,20,24,211912
50,3,2023,25-29,27,25,29,228372
50,3,2023,30-34,32,30,34,228079
50,3,2023,35-39,37,35,39,223218
50,3,2023,40-44,42,40,44,214212
50,3,2023,45-49,47,45,49,191834
50,3,2023,50-54,52,50,54,171866
50,3,2023,55-59,57,55,59,156170
50,3,2023,60-64,62,60,64,133243
50,3,2023,65-69,67,65,69,102377
50,3,2023,70-74,72,70,74,74318
50,3,2023,75-79,77,75,79,49474
50,3,2023,80-84,82,80,84,31320
50,3,2023,85+,87,85,Inf,27167
50,3,2024,<1,0.5,0,0,42654
50,3,2024,1-4,2.5,1,4,173934
50,3,2024,5-9,7,5,9,220819
50,3,2024,10-11,10.5,10,11,87002
50,3,2024,12,12,12,12,42907
50,3,2024,13-17,15,13,17,204203
50,3,2024,18-19,18.5,18,19,82792
50,3,2024,20-24,22,20,24,209157
50,3,2024,25-29,27,25,29,227035
50,3,2024,30-34,32,30,34,229253
50,3,2024,35-39,37,35,39,223448
50,3,2024,40-44,42,40,44,217392
50,3,2024,45-49,47,45,49,195944
50,3,2024,50-54,52,50,54,174466
50,3,2024,55-59,57,55,59,158151
50,3,2024,60-64,62,60,64,137736
50,3,2024,65-69,67,65,69,106394
50,3,2024,70-74,72,70,74,77965
50,3,2024,75-79,77,75,79,51794
50,3,2024,80-84,82,80,84,32518
50,3,2024,85+,87,85,Inf,28674
51,3,2015,<1,0.5,0,0,57861
51,3,2015,1-4,2.5,1,4,210435
51,3,2015,5-9,7,5,9,267730
51,3,2015,10-11,10.5,10,11,110043
51,3,2015,12,12,12,12,52935
51,3,2015,13-17,15,13,17,275974
51,3,2015,18-19,18.5,18,19,114891
51,3,2015,20-24,22,20,24,289534
51,3,2015,25-29,27,25,29,293864
51,3,2015,30-34,32,30,34,289892
51,3,2015,35-39,37,35,39,268115
51,3,2015,40-44,42,40,44,236118
51,3,2015,45-49,47,45,49,212076
51,3,2015,50-54,52,50,54,181913
51,3,2015,55-59,57,55,59,144965
51,3,2015,60-64,62,60,64,108345
51,3,2015,65-69,67,65,69,77249
51,3,2015,70-74,72,70,74,53229
51,3,2015,75-79,77,75,79,35164
51,3,2015,80-84,82,80,84,19798
51,3,2015,85+,87,85,Inf,14409
51,3,2016,<1,0.5,0,0,55654
51,3,2016,1-4,2.5,1,4,217838
51,3,2016,5-9,7,5,9,262805
51,3,2016,10-11,10.5,10,11,111629
51,3,2016,12,12,12,12,54061
51,3,2016,13-17,15,13,17,271527
51,3,2016,18-19,18.5,18,19,114675
51,3,2016,20-24,22,20,24,289134
51,3,2016,25-29,27,25,29,294204
51,3,2016,30-34,32,30,34,292272
51,3,2016,35-39,37,35,39,273189
51,3,2016,40-44,42,40,44,241494
51,3,2016,45-49,47,45,49,216118
51,3,2016,50-54,52,50,54,187455
51,3,2016,55-59,57,55,59,151241
51,3,2016,60-64,62,60,64,113842
51,3,2016,65-69,67,65,69,81226
51,3,2016,70-74,72,70,74,55701
51,3,2016,75-79,77,75,79,36694
51,3,2016,80-84,82,80,84,20950
51,3,2016,85+,87,85,Inf,15270
51,3,2017,<1,0.5,0,0,55486
51,3,2017,1-4,2.5,1,4,222653
51,3,2017,5-9,7,5,9,260762
51,3,2017,10-11,10.5,10,11,108840
51,3,2017,12,12,12,12,55935
51,3,2017,13-17,15,13,17,268852
51,3,2017,18-19,18.5,18,19,113801
51,3,2017,20-24,22,20,24,288948
51,3,2017,25-29,27,25,29,294281
51,3,2017,30-34,32,30,34,293787
51,3,2017,35-39,37,35,39,277866
51,3,2017,40-44,42,40,44,247531
51,3,2017,45-49,47,45,49,219766
51,3,2017,50-54,52,50,54,192743
51,3,2017,55-59,57,55,59,157538
51,3,2017,60-64,62,60,64,119513
51,3,2017,65-69,67,65,69,85471
51,3,2017,70-74,72,70,74,58390
51,3,2017,75-79,77,75,79,38213
51,3,2017,80-84,82,80,84,22221
51,3,2017,85+,87,85,Inf,16194
51,3,2018,<1,0.5,0,0,57360
51,3,2018,1-4,2.5,1,4,225340
51,3,2018,5-9,7,5,9,261258
51,3,2018,10-11,10.5,10,11,105758
51,3,2018,12,12,12,12,55647
51,3,2018,13-17,15,13,17,268936
51,3,2018,18-19,18.5,18,19,112287
51,3,2018,20-24,22,20,24,288663
51,3,2018,25-29,27,25,29,294147
51,3,2018,30-34,32,30,34,294665
51,3,2018,35-39,37,35,39,282061
51,3,2018,40-44,42,40,44,253892
51,3,2018,45-49,47,45,49,223344
51,3,2018,50-54,52,50,54,197739
51,3,2018,55-59,57,55,59,163761
51,3,2018,60-64,62,60,64,125334
51,3,2018,65-69,67,65,69,89968
51,3,2018,70-74,72,70,74,61309
51,3,2018,75-79,77,75,79,39796
51,3,2018,80-84,82,80,84,23542
51,3,2018,85+,87,85,Inf,17191
51,3,2019,<1,0.5,0,0,57118
51,3,2019,1-4,2.5,1,4,226953
51,3,2019,5-9,7,5,9,263809
51,3,2019,10-11,10.5,10,11,106064
51,3,2019,12,12,12,12,53149
51,3,2019,13-17,15,13,17,270891
51,3,2019,18-19,18.5,18,19,109257
51,3,2019,20-24,22,20,24,287782
51,3,2019,25-29,27,25,29,293845
51,3,2019,30-34,32,30,34,295241
51,3,2019,35-39,37,35,39,285720
51,3,2019,40-44,42,40,44,260013
51,3,2019,45-49,47,45,49,227356
51,3,2019,50-54,52,50,54,202413
51,3,2019,55-59,57,55,59,169764
51,3,2019,60-64,62,60,64,131269
51,3,2019,65-69,67,65,69,94714
51,3,2019,70-74,72,70,74,64465
51,3,2019,75-79,77,75,79,41533
51,3,2019,80-84,82,80,84,24844
51,3,2019,85+,87,85,Inf,18266
51,3,2020,<1,0.5,0,0,56917
51,3,2020,1-4,2.5,1,4,226213
51,3,2020,5-9,7,5,9,269338
51,3,2020,10-11,10.5,10,11,106082
51,3,2020,12,12,12,12,52567
51,3,2020,13-17,15,13,17,271461
51,3,2020,18-19,18.5,18,19,105998
51,3,2020,20-24,22,20,24,286015
51,3,2020,25-29,27,25,29,293399
51,3,2020,30-34,32,30,34,295743
51,3,2020,35-39,37,35,39,288797
51,3,2020,40-44,42,40,44,265548
51,3,2020,45-49,47,45,49,232085
51,3,2020,50-54,52,50,54,206765
51,3,2020,55-59,57,55,59,175476
51,3,2020,60-64,62,60,64,137271
51,3,2020,65-69,67,65,69,99697
51,3,2020,70-74,72,70,74,67859
51,3,2020,75-79,77,75,79,43484
51,3,2020,80-84,82,80,84,26085
51,3,2020,85+,87,85,Inf,19420
51,3,2021,<1,0.5,0,0,56703
51,3,2021,1-4,2.5,1,4,227470
51,3,2021,5-9,7,5,9,274517
51,3,2021,10-11,10.5,10,11,103362
51,3,2021,12,12,12,12,53455
51,3,2021,13-17,15,13,17,271092
51,3,2021,18-19,18.5,18,19,105248
51,3,2021,20-24,22,20,24,282125
51,3,2021,25-29,27,25,29,292947
51,3,2021,30-34,32,30,34,296064
51,3,2021,35-39,37,35,39,291182
51,3,2021,40-44,42,40,44,270608
51,3,2021,45-49,47,45,49,237441
51,3,2021,50-54,52,50,54,210796
51,3,2021,55-59,57,55,59,180918
51,3,2021,60-64,62,60,64,143324
51,3,2021,65-69,67,65,69,104883
51,3,2021,70-74,72,70,74,71490
51,3,2021,75-79,77,75,79,45635
51,3,2021,80-84,82,80,84,27310
51,3,2021,85+,87,85,Inf,20664
51,3,2022,<1,0.5,0,0,56399
51,3,2022,1-4,2.5,1,4,228680
51,3,2022,5-9,7,5,9,279147
51,3,2022,10-11,10.5,10,11,101890
51,3,2022,12,12,12,12,52588
51,3,2022,13-17,15,13,17,270488
51,3,2022,18-19,18.5,18,19,106729
51,3,2022,20-24,22,20,24,277113
51,3,2022,25-29,27,25,29,292706
51,3,2022,30-34,32,30,34,296120
51,3,2022,35-39,37,35,39,292715
51,3,2022,40-44,42,40,44,275273
51,3,2022,45-49,47,45,49,243449
51,3,2022,50-54,52,50,54,214445
51,3,2022,55-59,57,55,59,186121
51,3,2022,60-64,62,60,64,149405
51,3,2022,65-69,67,65,69,110229
51,3,2022,70-74,72,70,74,75364
51,3,2022,75-79,77,75,79,47974
51,3,2022,80-84,82,80,84,28538
51,3,2022,85+,87,85,Inf,22027
51,3,2023,<1,0.5,0,0,56028
51,3,2023,1-4,2.5,1,4,227718
51,3,2023,5-9,7,5,9,283687
51,3,2023,10-11,10.5,10,11,104222
51,3,2023,12,12,12,12,50737
51,3,2023,13-17,15,13,17,267158
51,3,2023,18-19,18.5,18,19,109718
51,3,2023,20-24,22,20,24,272699
51,3,2023,25-29,27,25,29,292363
51,3,2023,30-34,32,30,34,295970
51,3,2023,35-39,37,35,39,293610
51,3,2023,40-44,42,40,44,279468
51,3,2023,45-49,47,45,49,249768
51,3,2023,50-54,52,50,54,218029
51,3,2023,55-59,57,55,59,191041
51,3,2023,60-64,62,60,64,155418
51,3,2023,65-69,67,65,69,115729
51,3,2023,70-74,72,70,74,79470
51,3,2023,75-79,77,75,79,50505
51,3,2023,80-84,82,80,84,29826
51,3,2023,85+,87,85,Inf,23466
51,3,2024,<1,0.5,0,0,55669
51,3,2024,1-4,2.5,1,4,226627
51,3,2024,5-9,7,5,9,285044
51,3,2024,10-11,10.5,10,11,109112
51,3,2024,12,12,12,12,51118
51,3,2024,13-17,15,13,17,262261
51,3,2024,18-19,18.5,18,19,111304
51,3,2024,20-24,22,20,24,270041
51,3,2024,25-29,27,25,29,291426
51,3,2024,30-34,32,30,34,295651
51,3,2024,35-39,37,35,39,294208
51,3,2024,40-44,42,40,44,283128
51,3,2024,45-49,47,45,49,255857
51,3,2024,50-54,52,50,54,222032
51,3,2024,55-59,57,55,59,195657
51,3,2024,60-64,62,60,64,161230
51,3,2024,65-69,67,65,69,121338
51,3,2024,70-74,72,70,74,83803
51,3,2024,75-79,77,75,79,53242
51,3,2024,80-84,82,80,84,31232
51,3,2024,85+,87,85,Inf,24939
52,3,2015,<1,0.5,0,0,102056
52,3,2015,1-4,2.5,1,4,395191
52,3,2015,5-9,7,5,9,483449
52,3,2015,10-11,10.5,10,11,199442
52,3,2015,12,12,12,12,102061
52,3,2015,13-17,15,13,17,533640
52,3,2015,18-19,18.5,18,19,223836
52,3,2015,20-24,22,20,24,565721
52,3,2015,25-29,27,25,29,590675
52,3,2015,30-34,32,30,34,583491
52,3,2015,35-39,37,35,39,548627
52,3,2015,40-44,42,40,44,483141
52,3,2015,45-49,47,45,49,435808
52,3,2015,50-54,52,50,54,372303
52,3,2015,55-59,57,55,59,301277
52,3,2015,60-64,62,60,64,234432
52,3,2015,65-69,67,65,69,174519
52,3,2015,70-74,72,70,74,123533
52,3,2015,75-79,77,75,79,86039
52,3,2015,80-84,82,80,84,49189
52,3,2015,85+,87,85,Inf,37098
52,3,2016,<1,0.5,0,0,99669
52,3,2016,1-4,2.5,1,4,403728
52,3,2016,5-9,7,5,9,486702
52,3,2016,10-11,10.5,10,11,198498
52,3,2016,12,12,12,12,100696
52,3,2016,13-17,15,13,17,527010
52,3,2016,18-19,18.5,18,19,224862
52,3,2016,20-24,22,20,24,567692
52,3,2016,25-29,27,25,29,593022
52,3,2016,30-34,32,30,34,590055
52,3,2016,35-39,37,35,39,559641
52,3,2016,40-44,42,40,44,495515
52,3,2016,45-49,47,45,49,445341
52,3,2016,50-54,52,50,54,384641
52,3,2016,55-59,57,55,59,313327
52,3,2016,60-64,62,60,64,244501
52,3,2016,65-69,67,65,69,182610
52,3,2016,70-74,72,70,74,128634
52,3,2016,75-79,77,75,79,89118
52,3,2016,80-84,82,80,84,51889
52,3,2016,85+,87,85,Inf,38979
52,3,2017,<1,0.5,0,0,99148
52,3,2017,1-4,2.5,1,4,408686
52,3,2017,5-9,7,5,9,492760
52,3,2017,10-11,10.5,10,11,196400
52,3,2017,12,12,12,12,100082
52,3,2017,13-17,15,13,17,520026
52,3,2017,18-19,18.5,18,19,223928
52,3,2017,20-24,22,20,24,571188
52,3,2017,25-29,27,25,29,593442
52,3,2017,30-34,32,30,34,595923
52,3,2017,35-39,37,35,39,569119
52,3,2017,40-44,42,40,44,509590
52,3,2017,45-49,47,45,49,453760
52,3,2017,50-54,52,50,54,396889
52,3,2017,55-59,57,55,59,325543
52,3,2017,60-64,62,60,64,254852
52,3,2017,65-69,67,65,69,190973
52,3,2017,70-74,72,70,74,134385
52,3,2017,75-79,77,75,79,91938
52,3,2017,80-84,82,80,84,54881
52,3,2017,85+,87,85,Inf,40991
52,3,2018,<1,0.5,0,0,101663
52,3,2018,1-4,2.5,1,4,412269
52,3,2018,5-9,7,5,9,499051
52,3,2018,10-11,10.5,10,11,195119
52,3,2018,12,12,12,12,99731
52,3,2018,13-17,15,13,17,514215
52,3,2018,18-19,18.5,18,19,221016
52,3,2018,20-24,22,20,24,574910
52,3,2018,25-29,27,25,29,592792
52,3,2018,30-34,32,30,34,601032
52,3,2018,35-39,37,35,39,577318
52,3,2018,40-44,42,40,44,524410
52,3,2018,45-49,47,45,49,461847
52,3,2018,50-54,52,50,54,408783
52,3,2018,55-59,57,55,59,337845
52,3,2018,60-64,62,60,64,265481
52,3,2018,65-69,67,65,69,199599
52,3,2018,70-74,72,70,74,140701
52,3,2018,75-79,77,75,79,94759
52,3,2018,80-84,82,80,84,57960
52,3,2018,85+,87,85,Inf,43154
52,3,2019,<1,0.5,0,0,101525
52,3,2019,1-4,2.5,1,4,414753
52,3,2019,5-9,7,5,9,508150
52,3,2019,10-11,10.5,10,11,196253
52,3,2019,12,12,12,12,97963
52,3,2019,13-17,15,13,17,512293
52,3,2019,18-19,18.5,18,19,214876
52,3,2019,20-24,22,20,24,576775
52,3,2019,25-29,27,25,29,592333
52,3,2019,30-34,32,30,34,605247
52,3,2019,35-39,37,35,39,584735
52,3,2019,40-44,42,40,44,538463
52,3,2019,45-49,47,45,49,470858
52,3,2019,50-54,52,50,54,419935
52,3,2019,55-59,57,55,59,350082
52,3,2019,60-64,62,60,64,276430
52,3,2019,65-69,67,65,69,208494
52,3,2019,70-74,72,70,74,147405
52,3,2019,75-79,77,75,79,97971
52,3,2019,80-84,82,80,84,60858
52,3,2019,85+,87,85,Inf,45505
52,3,2020,<1,0.5,0,0,101293
52,3,2020,1-4,2.5,1,4,414032
52,3,2020,5-9,7,5,9,519442
52,3,2020,10-11,10.5,10,11,197639
52,3,2020,12,12,12,12,98428
52,3,2020,13-17,15,13,17,507926
52,3,2020,18-19,18.5,18,19,211198
52,3,2020,20-24,22,20,24,575533
52,3,2020,25-29,27,25,29,592785
52,3,2020,30-34,32,30,34,608557
52,3,2020,35-39,37,35,39,591703
52,3,2020,40-44,42,40,44,550774
52,3,2020,45-49,47,45,49,481491
52,3,2020,50-54,52,50,54,430156
52,3,2020,55-59,57,55,59,362168
52,3,2020,60-64,62,60,64,287692
52,3,2020,65-69,67,65,69,217638
52,3,2020,70-74,72,70,74,154407
52,3,2020,75-79,77,75,79,101787
52,3,2020,80-84,82,80,84,63458
52,3,2020,85+,87,85,Inf,48036
52,3,2021,<1,0.5,0,0,100949
52,3,2021,1-4,2.5,1,4,415456
52,3,2021,5-9,7,5,9,525211
52,3,2021,10-11,10.5,10,11,201369
52,3,2021,12,12,12,12,99074
52,3,2021,13-17,15,13,17,504174
52,3,2021,18-19,18.5,18,19,211603
52,3,2021,20-24,22,20,24,569037
52,3,2021,25-29,27,25,29,594271
52,3,2021,30-34,32,30,34,610561
52,3,2021,35-39,37,35,39,598031
52,3,2021,40-44,42,40,44,561566
52,3,2021,45-49,47,45,49,493635
52,3,2021,50-54,52,50,54,439469
52,3,2021,55-59,57,55,59,374109
52,3,2021,60-64,62,60,64,299201
52,3,2021,65-69,67,65,69,227049
52,3,2021,70-74,72,70,74,161693
52,3,2021,75-79,77,75,79,106147
52,3,2021,80-84,82,80,84,65857
52,3,2021,85+,87,85,Inf,50785
52,3,2022,<1,0.5,0,0,100503
52,3,2022,1-4,2.5,1,4,417051
52,3,2022,5-9,7,5,9,529274
52,3,2022,10-11,10.5,10,11,205416
52,3,2022,12,12,12,12,99791
52,3,2022,13-17,15,13,17,502429
52,3,2022,18-19,18.5,18,19,209971
52,3,2022,20-24,22,20,24,562288
52,3,2022,25-29,27,25,29,597255
52,3,2022,30-34,32,30,34,610666
52,3,2022,35-39,37,35,39,603664
52,3,2022,40-44,42,40,44,570850
52,3,2022,45-49,47,45,49,507454
52,3,2022,50-54,52,50,54,447699
52,3,2022,55-59,57,55,59,385975
52,3,2022,60-64,62,60,64,310871
52,3,2022,65-69,67,65,69,236732
52,3,2022,70-74,72,70,74,169237
52,3,2022,75-79,77,75,79,111057
52,3,2022,80-84,82,80,84,68096
52,3,2022,85+,87,85,Inf,53804
52,3,2023,<1,0.5,0,0,100001
52,3,2023,1-4,2.5,1,4,415697
52,3,2023,5-9,7,5,9,534988
52,3,2023,10-11,10.5,10,11,207172
52,3,2023,12,12,12,12,102778
52,3,2023,13-17,15,13,17,502013
52,3,2023,18-19,18.5,18,19,207876
52,3,2023,20-24,22,20,24,555204
52,3,2023,25-29,27,25,29,600468
